Time,Vehicle speed,Time,Calculated load value,Time,Engine coolant temperature,Time,Engine RPM,Time,Intake air temperature,Time,Absolute throttle position,Time,Time since engine start,Time,Distance traveled while MIL is activated,Time,Distance traveled since DTCs cleared,Time,Barometric pressure,Time,Control module voltage,Time,Relative throttle position,Time,Accelerator pedal position D,Time,Commanded throttle actuator control,Time,Input voltage read by the scan tool,Time,Fuel rate,Time,Instant fuel economy,Time,Total fuel economy
91846.8798084,0,91847.4331232,16.07843,"","",91847.4771291,658,"","",91847.5111641,13.33333,"","","","","","",91847.5451636,14.64881,"","",91847.5791951,2.352941,91847.613207,19.60784,91847.6542166,2.352941,"","",91846.5596551,0.2411181,91846.5596551,0,91846.5596551,31.83327
91847.3170601,0,91847.8044216,15.68627,"","",91847.83845,658,"","",91847.8734504,13.33333,"","","","","","",91847.9174925,14.64881,"","",91847.9525167,2.352941,91847.9865239,19.60784,91848.0275581,2.352941,"","",91846.9209328,0.2257083,91846.9209328,0,91846.9209328,31.83265
91847.6882506,0,91848.1946158,17.64706,"","",91848.2286392,660,"","",91848.2637143,13.33333,"","","","","","",91848.3077183,14.64881,"","",91848.344706,2.352941,91848.3787766,19.60784,91848.4197375,2.352941,"","",91847.3580712,0.2139243,91847.3580712,0,91847.3580712,31.83195
91848.077579,0,91848.5708339,19.21569,"","",91848.6388571,666,"","",91848.7158818,13.33333,"","","","","","",91848.8529628,14.64881,"","",91848.9210168,2.352941,91848.9550339,19.60784,91849.0290833,2.352941,"","",91847.7293783,0.2465568,91847.7293783,0,91847.7293783,31.83125
91848.4557899,0,91849.183151,15.68627,"","",91849.2171707,666,"","",91849.2512113,13.33333,"","","","","","",91849.2861676,14.64881,"","",91849.3201752,2.352941,91849.3541486,19.60784,91849.3942443,2.352941,"","",91848.1195979,0.2710312,91848.1195979,0,91848.1195979,31.83045
91849.0680924,0,91849.5473494,18.43137,"","",91849.5813467,661,"","",91849.6153825,13.33333,"","","","","","",91849.6493831,14.64881,"","",91849.6833819,2.352941,91849.7174507,19.60784,91849.7574533,2.352941,"","",91848.4967621,0.266499,91848.4967621,0,91848.4967621,31.82969
91849.430288,0,91849.9115217,16.47059,"","",91849.9455634,660,"","",91849.9795482,13.33333,"","","","","","",91850.0136005,14.64881,"","",91850.0476114,2.352941,91850.0817169,19.60784,91850.1235847,2.352941,"","",91849.1091068,0.2492762,91849.1091068,0,91849.1091068,31.82853
91849.7964829,0,91850.2747647,15.68627,"","",91850.3187731,663,"","",91850.3527792,13.33333,"","","","","","",91850.3867967,14.64881,"","",91850.4207907,2.352941,91850.4548218,19.60784,91850.4958284,2.352941,"","",91849.4713182,0.2674054,91849.4713182,0,91849.4713182,31.8278
91850.1596621,0,91850.6509215,17.64706,"","",91850.685063,663,"","",91850.7190078,13.33333,"","","","","","",91850.7540426,14.64881,"","",91850.7980576,2.352941,91850.8320351,19.60784,91850.8720344,2.352941,"","",91849.8365243,0.2248018,91849.8365243,0,91849.8365243,31.82717
91850.5349061,0,91851.0251273,19.21569,"","",91851.0691574,666,"","",91851.1031613,13.33333,"","","","","","",91851.1372195,14.64881,"","",91851.1722708,2.352941,91851.2062193,19.60784,91851.2462369,2.352941,"","",91850.1997288,0.2148308,91850.1997288,0,91850.1997288,31.82658
91850.9110787,0,91851.4042661,20,"","",91851.4383327,667,"","",91851.4722654,13.33333,"","","","","","",91851.5064168,14.64881,"","",91851.5404027,2.352941,91851.5764119,19.60784,91851.618426,2.352941,"","",91850.5758937,0.2411181,91850.5758937,0,91850.5758937,31.82589
91851.2873096,0,91851.7684985,18.43137,"","",91851.8025615,662,"","",91851.8375644,13.33333,"","","","","","",91851.8835968,14.64881,"","",91851.9175992,2.352941,91851.9546114,19.60784,91851.9946261,2.352941,"","",91850.9511238,0.2692183,91850.9511238,0,91850.9511238,31.82513
91851.6544583,0,91852.1607201,17.64706,"","",91852.1957402,671,"","",91852.2297456,13.33333,"","","","","","",91852.2647617,14.64881,"","",91852.2988177,2.352941,91852.334817,19.60784,91852.3748302,2.352941,"","",91851.3273202,0.242931,91851.3273202,0,91851.3273202,31.82443
91852.0356841,0,91852.5379196,19.21569,"","",91852.5859389,665,"","",91852.6619793,13.33333,"","","","","","",91852.7320291,14.64881,"","",91852.801085,2.352941,91852.8370741,19.60784,91852.8780943,2.352941,"","",91851.6944631,0.2229889,91851.6944631,0,91851.6944631,31.82381
91852.4218917,0,91853.0691999,15.68627,"","",91853.1032255,667,"","",91853.1372459,13.33333,"","","","","","",91853.1731971,14.64881,"","",91853.2082708,2.352941,91853.2422897,19.60784,91853.2862912,2.352941,"","",91852.0766772,0.2166437,91852.0766772,0,91852.0766772,31.82319
91852.9521474,0,91853.4404033,16.47059,"","",91853.4834204,665,"","",91853.518684,13.33333,"","","","","","",91853.5543192,14.64881,"","",91853.5883799,2.352941,91853.6223889,19.60784,91853.6654548,2.352941,"","",91852.4628738,0.2637796,91852.4628738,0,91852.4628738,31.82241
91853.3233456,0,91853.8246055,18.03922,"","",91853.8596271,658,"","",91853.8936222,13.33333,"","","","","","",91853.9276352,14.64881,"","",91853.9626422,2.352941,91853.9986789,19.60784,91854.0396966,2.352941,"","",91852.9941464,0.2157372,91852.9941464,0,91852.9941464,31.82154
91853.7075526,0,91854.200836,20,"","",91854.2368232,669,"","",91854.2708333,13.33333,"","","","","","",91854.3048875,14.64881,"","",91854.3398739,2.352941,91854.3739596,19.60784,91854.4149303,2.352941,"","",91853.3653608,0.2565279,91853.3653608,0,91853.3653608,31.82082
91854.0837361,0,91854.5709993,19.60784,"","",91854.606015,660,"","",91854.6410304,13.33333,"","","","","","",91854.681041,14.64881,"","",91854.7170638,2.352941,91854.7511044,19.60784,91854.7930998,2.352941,"","",91853.7497067,0.2692183,91853.7497067,0,91853.7497067,31.82004
91854.4549494,0,91854.9472001,16.47059,"","",91854.9822063,658,"","",91855.0172429,13.33333,"","","","","","",91855.0512564,14.64881,"","",91855.0862035,2.352941,91855.121195,19.60784,91855.1622839,2.352941,"","",91854.1257561,0.2538085,91854.1257561,0,91854.1257561,31.81931
91854.8301454,0,91855.3334526,18.03922,"","",91855.3674616,666,"","",91855.4025155,13.33333,"","","","","","",91855.4375261,14.64881,"","",91855.4715549,2.352941,91855.5066154,19.60784,91855.5496194,2.352941,"","",91854.4959286,0.2383987,91854.4959286,0,91854.4959286,31.81865
91855.2043849,0,91855.7058397,19.21569,"","",91855.7408609,663,"","",91855.7763279,13.33333,"","","","","","",91855.8097917,14.64881,"","",91855.8447986,2.352941,91855.8799424,19.60784,91855.9209714,2.352941,"","",91854.8711671,0.2266147,91854.8711671,0,91854.8711671,31.818
91855.5866919,0,91856.0791131,19.60784,"","",91856.1151539,664,"","",91856.1491893,13.33333,"","","","","","",91856.1852448,14.64881,"","",91856.2192677,2.352941,91856.255288,19.60784,91856.2963317,2.352941,"","",91855.2453446,0.2483698,91855.2453446,0,91855.2453446,31.8173
91855.961037,0,91856.451506,18.82353,"","",91856.5205615,669,"","",91856.5956238,13.33333,"","","","","","",91856.7347596,14.64881,"","",91856.8028374,3.137255,91856.8378659,19.60784,91856.9130602,3.137255,"","",91855.6297047,0.264686,91855.6297047,0,91855.6297047,31.81653
91856.3354672,0,91857.0710713,21.56863,"","",91857.107107,735,"","",91857.1411769,14.5098,"","","","","","",91857.1753216,14.64881,"","",91857.2102214,3.921569,91857.255248,25.88235,91857.2962704,4.313725,"","",91856.0020708,0.2655925,91856.0020708,0,91856.0020708,31.81578
91856.9550193,0,91857.4514777,32.54902,"","",91857.4964783,886,"","",91857.530531,15.68627,"","","","","","",91857.5655357,14.64881,"","",91857.5995594,5.882353,91857.6335973,30.19608,91857.6766541,6.666667,"","",91856.3764379,0.2574344,91856.3764379,0,91856.3764379,31.81505
91857.3333661,0,91857.8446963,43.52941,"","",91857.8808604,1117,"","",91857.9158999,16.86275,"","","","","","",91857.9498972,14.64881,"","",91857.9839337,7.45098,91858.0189637,32.15686,91858.0599909,8.235294,"","",91856.9959977,0.2964121,91856.9959977,0,91856.9959977,31.81366
91857.7268344,0.6213712,91858.2221104,45.88235,"","",91858.2661992,1327,"","",91858.3002387,18.82353,"","","","","","",91858.3342877,14.64881,"","",91858.3713026,9.803922,91858.4063444,35.29412,91858.4474046,10.58823,"","",91857.3764225,0.4079066,91857.3764225,0,91857.3764225,31.81248
91858.1060837,1.864114,91858.6025172,57.64706,"","",91858.6465569,1539,"","",91858.6815928,19.21569,"","","","","","",91858.7266514,14.64881,"","",91858.7607484,10.98039,91858.7946583,34.5098,91858.8357633,11.37255,"","",91857.7686809,0.5982423,91857.7686809,1.038661,91857.7686809,31.81076
91858.4864117,3.106856,91858.9899019,50.58823,"","",91859.0239475,1631,"","",91859.0679674,18.82353,"","","","","","",91859.1019948,14.64881,"","",91859.1360485,10.19608,91859.1700505,33.33333,91859.2110997,10.98039,"","",91858.1471032,0.8653898,91858.1471032,2.154074,91858.1471032,31.80845
91858.8727958,4.349598,91859.377277,49.80392,"","",91859.4112955,1606,"","",91859.4453371,19.60784,"","","","","","",91859.4833636,14.64881,"","",91859.5274077,12.15686,91859.5614354,36.47059,91859.6024728,13.72549,"","",91858.5274818,1.193199,91858.5274818,2.603803,91858.5274818,31.8053
91859.250127,6.213712,91859.7646279,60.39216,"","",91859.8086727,1728,"","",91859.8436914,22.7451,"","","","","","",91859.8887591,14.64881,"","",91859.9227787,15.29412,91859.9567947,38.03922,91859.9898501,16.86275,"","",91858.9138226,1.287958,91858.9138226,3.377128,91858.9138226,31.80193
91859.648599,7.456454,91860.3051348,74.5098,"","",91860.3391812,1769,"","",91860.3732243,23.52941,"","","","","","",91860.4072553,14.64881,"","",91860.4412621,16.47059,91860.4772982,38.03922,91860.5183635,17.64706,"","",91859.2911824,1.172098,91859.2911824,5.30136,91859.2911824,31.79914
91860.1890579,9.941939,91860.6724768,72.54902,"","",91860.7066006,1709,"","",91860.7835945,23.13725,"","","","","","",91860.8626888,14.64881,"","",91860.9427433,15.29412,91860.9917987,38.03922,91861.0327943,16.47059,"","",91859.6895348,1.700642,91859.6895348,4.384494,91859.6895348,31.79473
91860.5563914,11.80605,91861.2250194,69.41177,"","",91861.2610459,1568,"","",91861.295067,21.96078,"","","","","","",91861.3391133,14.64881,"","",91861.3731686,14.11765,91861.4071977,38.03922,91861.4492115,15.29412,"","",91860.2300608,1.990465,91860.2300608,4.994781,91860.2300608,31.78787
91861.1068975,14.29154,91861.6043795,70.98039,"","",91861.6403969,1485,"","",91861.674415,21.56863,"","","","","","",91861.7084736,14.64881,"","",91861.7425713,13.72549,91861.776537,38.43137,91861.8175569,14.5098,"","",91860.5973955,1.766079,91860.5973955,6.684895,91860.5973955,31.784
91861.4872478,15.53428,91861.973703,71.76471,"","",91862.0077359,1488,"","",91862.0427773,22.7451,"","","","","","",91862.0767991,14.64881,"","",91862.11084,14.5098,91862.1459152,38.43137,91862.1889328,14.11765,"","",91861.1489395,1.565555,91861.1489395,9.128736,91861.1489395,31.77934
91861.8576221,16.15565,91862.329097,64.31373,"","",91862.3631052,1520,"","",91862.3971568,20.78431,"","","","","","",91862.4321883,14.64881,"","",91862.4662207,12.94118,91862.5112441,38.03922,91862.5522448,14.11765,"","",91861.5292979,1.520455,91861.5292979,10.21686,91861.5292979,31.77638
91862.225988,18.01976,91862.712418,65.4902,"","",91862.746449,1539,"","",91862.7964763,21.56863,"","","","","","",91862.8315052,14.64881,"","",91862.8655457,13.72549,91862.899612,39.21569,91862.9406351,14.5098,"","",91861.8986372,1.465656,91861.8986372,11.02281,91861.8986372,31.77371
91862.5943008,18.64114,91863.0947612,68.23529,"","",91863.12879,1488,"","",91863.1648473,21.17647,"","","","","","",91863.1989084,14.64881,"","",91863.2328961,12.94118,91863.2669316,39.21569,91863.3079514,14.11765,"","",91862.2620142,1.417815,91862.2620142,12.70953,91862.2620142,31.7714
91862.9786733,19.26251,91863.4661268,68.23529,"","",91863.5001769,1524,"","",91863.5342494,21.17647,"","","","","","",91863.5682096,14.64881,"","",91863.6022409,13.33333,91863.6362789,38.43137,91863.6773109,14.11765,"","",91862.6353228,1.463046,91862.6353228,12.74131,91862.6353228,31.76891
91863.3470414,20.50525,91863.8414988,65.4902,"","",91863.8755071,1610,"","",91863.909628,21.17647,"","","","","","",91863.9446008,14.64881,"","",91863.9786127,13.33333,91864.0126371,38.03922,91864.0536702,14.11765,"","",91863.0197269,1.480443,91863.0197269,13.01131,91863.0197269,31.76637
91863.7133568,21.12662,91864.209842,69.01961,"","",91864.2448746,1485,"","",91864.2788939,20.78431,"","","","","","",91864.3129095,14.64881,"","",91864.3479711,12.15686,91864.3930572,38.03922,91864.4360277,13.33333,"","",91863.3880774,1.483052,91863.3880774,13.82638,91863.3880774,31.76404
91864.0937277,21.74799,91864.6752618,65.4902,"","",91864.7433407,1436,"","",91864.818389,20,"","","","","","",91864.9655343,14.64881,"","",91865.0336172,11.76471,91865.0676292,37.64706,91865.1417397,12.94118,"","",91863.7544284,1.529153,91863.7544284,13.8159,91863.7544284,31.76166
91864.5570588,22.36936,91865.2978719,63.92157,"","",91865.3319076,1471,"","",91865.3659408,20.78431,"","","","","","",91865.4000136,14.64881,"","",91865.4340582,12.94118,91865.4680782,39.21569,91865.5081323,13.72549,"","",91864.1347813,1.565686,91864.1347813,13.89039,91864.1347813,31.75913
91865.1807684,22.99073,91865.6613092,67.84314,"","",91865.6953137,1532,"","",91865.7293921,21.17647,"","","","","","",91865.7634223,14.64881,"","",91865.7974797,13.33333,91865.832503,38.82353,91865.8725355,14.11765,"","",91864.5991914,1.348229,91864.5991914,16.59166,91864.5991914,31.75687
91865.545185,23.6121,91866.0287142,65.88235,"","",91866.0627584,1571,"","",91866.0968169,23.13725,"","","","","","",91866.1308311,14.64881,"","",91866.164894,18.03922,91866.1989514,38.82353,91866.2409868,19.60784,"","",91865.221833,1.342141,91865.221833,17.1299,91865.221833,31.75397
91865.9126381,24.23348,91866.3911912,81.96078,"","",91866.4352549,1570,"","",91866.4692573,23.13725,"","","","","","",91866.5032982,14.64881,"","",91866.5373526,15.68627,91866.5714387,38.82353,91866.6123754,16.86275,"","",91865.5862017,1.470005,91865.5862017,16.0626,91865.5862017,31.75198
91866.277016,24.23348,91866.8176556,72.94118,"","",91866.8517299,1585,"","",91866.8957771,23.92157,"","","","","","",91866.9298283,14.64881,"","",91866.9639367,15.68627,91866.9978737,36.47059,91867.0389356,14.5098,"","",91865.9526493,1.501319,91865.9526493,16.14146,91865.9526493,31.74994
91866.7034158,24.85485,91867.1921257,60,"","",91867.2362738,1484,"","",91867.2712097,21.17647,"","","","","","",91867.3152998,14.64881,"","",91867.3492871,13.33333,91867.3843262,37.2549,91867.4264141,15.29412,"","",91866.3170683,2.081492,91866.3170683,11.64236,91866.3170683,31.74633
91867.0780147,24.85485,91867.5855661,76.86275,"","",91867.6196066,1472,"","",91867.6536512,23.52941,"","","","","","",91867.6896924,14.64881,"","",91867.7247352,16.47059,91867.759804,40.39216,91867.79981,18.03922,"","",91866.7436039,1.485662,91866.7436039,16.72981,91866.7436039,31.74407
91867.468571,25.47622,91867.9620369,67.84314,"","",91868.0070708,1562,"","",91868.0411092,19.21569,"","","","","","",91868.075146,14.64881,"","",91868.1091902,11.76471,91868.1432513,35.29412,91868.1842724,13.33333,"","",91867.1180468,1.286401,91867.1180468,19.32123,91867.1180468,31.74265
91867.8468884,26.09759,91868.3424629,56.07843,"","",91868.3855137,1469,"","",91868.4205477,21.56863,"","","","","","",91868.4546267,14.64881,"","",91868.4926456,13.72549,91868.5267052,36.47059,91868.567715,14.5098,"","",91867.5105107,1.599201,91867.5105107,15.9306,91867.5105107,31.74028
91868.2253677,26.71896,91868.7229187,61.56863,"","",91868.7570678,1470,"","",91868.8300388,19.60784,"","","","","","",91868.9091394,14.64881,"","",91868.9772472,1.960784,91869.0122628,19.60784,91869.0554054,2.352941,"","",91867.8869125,1.555827,91867.8869125,16.77409,91867.8869125,31.73822
91868.6058124,27.34033,91869.2264943,9.803922,"","",91869.2615524,1296,"","",91869.2955926,12.94118,"","","","","","",91869.3306265,14.64881,"","",91869.3646821,1.960784,91869.4006929,19.60784,91869.4407878,2.352941,"","",91868.2664101,1.236022,91868.2664101,21.6169,91868.2664101,31.73709
91869.1083869,27.9617,91869.5949511,14.5098,"","",91869.640028,1283,"","",91869.674056,13.33333,"","","","","","",91869.7090845,14.64881,"","",91869.7531691,2.352941,91869.7871619,19.60784,91869.8282289,2.352941,"","",91868.6478273,1.342321,91868.6478273,20.36796,91868.6478273,31.7357
91869.4778415,28.58307,91869.9864355,13.33333,"","",91870.0214485,1275,"","",91870.055518,13.33333,"","","","","","",91870.1005498,14.64881,"","",91870.1345764,2.352941,91870.1696283,19.60784,91870.2106707,2.352941,"","",91869.1504201,0.204523,91869.1504201,136.7167,91869.1504201,31.73826
91869.868283,28.58307,91870.3678729,13.72549,"","",91870.4018892,1257,"","",91870.4359323,13.33333,"","","","","","",91870.4810195,14.64881,"","",91870.5150413,2.352941,91870.5501468,19.60784,91870.5911169,2.352941,"","",91869.5188575,0.2818337,91869.5188575,101.4182,91869.5188575,31.73998
91870.2478801,29.20445,91870.7613607,14.11765,"","",91870.7963891,1282,"","",91870.8415783,13.33333,"","","","","","",91870.8764673,14.64881,"","",91870.9215079,2.352941,91870.9555968,24.70588,91870.9976587,4.705883,"","",91869.9093353,0.2428735,91869.9093353,117.6871,91869.9093353,31.74191
91870.6363366,29.20445,91871.2418951,22.35294,"","",91871.2759338,1205,"","",91871.3109721,13.33333,"","","","","","",91871.3460174,14.64881,"","",91871.3800561,2.352941,91871.4141043,19.60784,91871.4552076,2.352941,"","",91870.2897606,0.253756,91870.2897606,115.0887,91870.2897606,31.74381
91871.1136471,29.20445,91871.6143288,13.33333,"","",91871.6493778,1128,"","",91871.6834117,12.94118,"","","","","","",91871.7174584,14.64881,"","",91871.7535272,1.960784,91871.7885469,19.60784,91871.8295738,1.960784,"","",91870.674256,0.2610062,91870.674256,111.8918,91870.674256,31.74575
91871.4962416,29.82582,91871.9837981,13.33333,"","",91872.0188313,1140,"","",91872.054863,13.72549,"","","","","","",91872.0888987,14.64881,"","",91872.1329584,2.745098,91872.1669993,19.60784,91872.2080619,2.745098,"","",91871.1548139,0.4676499,91871.1548139,62.44938,91871.1548139,31.74736
91871.8666364,29.20445,91872.3652678,16.07843,"","",91872.4002679,1207,"","",91872.4353195,13.72549,"","","","","","",91872.4703883,14.64881,"","",91872.5044321,2.745098,91872.5384455,30.58824,91872.5814747,7.45098,"","",91871.5392447,0.2120045,91871.5392447,140.6848,91871.5392447,31.74945
91872.2481101,29.20445,91872.7537617,45.88235,"","",91872.8228046,1232,"","",91872.898863,13.33333,"","","","","","",91873.0390174,14.64881,"","",91873.1181158,4.705883,91873.1861829,27.45098,91873.227284,5.098039,"","",91871.907681,0.2340441,91871.907681,124.7818,91871.907681,31.75137
91872.6185306,29.20445,91873.5616478,30.58824,"","",91873.602674,1113,"","",91873.6377175,14.90196,"","","","","","",91873.6717595,14.64881,"","",91873.7057927,4.705883,91873.7398508,27.45098,91873.7809424,5.098039,"","",91872.2901247,0.2727151,91872.2901247,107.0878,91872.2901247,31.75322
91873.44551,29.82582,91873.9451076,29.41176,"","",91873.9791679,1122,"","",91874.0141989,13.33333,"","","","","","",91874.0482648,14.64881,"","",91874.0823009,2.352941,91874.1163191,19.60784,91874.1573776,2.745098,"","",91872.6615789,1.563053,91872.6615789,18.68423,91872.6615789,31.75142
